Area,MjrAxisLength,MnrAxisLength,Eccentricity,ConvexArea,EquivDiameter,Solidity,Extent,Perimeter,ConvexPerim,FibLen,InscribeR,BlebLen,Class
319.5673,23.0021,18.0229,0.62135,342.3936,20.1714,0.93333,0.68704,73.4229,65.0424,25.8468,7.9025,3.9376,2
320.8594,22.5655,18.4928,0.57306,348.4232,20.2121,0.92089,0.70549,75.0839,65.2052,25.3498,7.9025,3.825,2
319.998,24.8684,16.7219,0.74017,341.5322,20.185,0.93695,0.66221,71.544,66.6326,27.2527,7.9025,5.953,2
320.4287,21.1689,19.6603,0.37074,341.9629,20.1986,0.93703,0.75,70.5301,64.4347,22.4063,8.3012,2.2406,2
321.2901,22.143,18.8314,0.52607,336.7947,20.2257,0.95396,0.68756,65.0536,64.3048,22.1811,8.6318,2.5125,2
322.5821,23.746,17.6704,0.66802,354.4527,20.2663,0.91009,0.65017,72.5921,66.5787,27.5905,7.9025,6.0656,2
322.1514,22.6629,18.5113,0.57691,347.5618,20.2528,0.92689,0.6894,71.2139,65.1619,24.581,7.8752,5.4094,2
321.2901,24.5556,17.0212,0.72078,346.2697,20.2257,0.92786,0.65039,72.4405,66.3996,27.7497,7.4826,9.1218,2
320.8594,21.9939,19.0193,0.5022,344.1163,20.2121,0.93242,0.75253,72.6741,65.0477,24.9654,8.4043,4.0968,2
320.8594,23.2531,17.9413,0.63615,344.1163,20.2121,0.93242,0.73039,72.0494,65.4277,26.1653,8.4043,4.7531,2
321.2901,22.4239,18.5999,0.55856,336.7947,20.2257,0.95396,0.68756,67.0184,64.31,21.9093,8.223,3.1687,2
308.3696,22.0841,18.1321,0.57086,319.5673,19.8149,0.96496,0.6819,64.0659,62.8991,23.6062,8.5314,8.1937,2
307.9389,23.4881,17.0445,0.68805,325.1662,19.801,0.94702,0.70443,68.2338,64.2122,24.581,7.6533,7.2656,2
306.2161,21.4698,18.5772,0.5013,324.7355,19.7455,0.94297,0.74295,68.478,63.4628,26.3905,8.5314,7.3782,2
310.523,23.5275,17.1332,0.68534,327.3197,19.8839,0.94868,0.70479,68.3644,64.3422,24.6469,7.9838,6.9937,2
310.9537,26.6463,15.1447,0.82278,331.1958,19.8977,0.93888,0.62457,70.8176,67.3709,28.4526,7.3373,7.5374,2
307.5082,21.8234,18.3427,0.5418,328.181,19.7872,0.93701,0.74375,73.2169,63.4031,22.5655,7.8752,3.4406,2
309.2309,24.2843,16.5628,0.73132,328.6117,19.8425,0.94102,0.66481,68.9938,64.9072,27.0468,7.6533,7.5374,2
256.6875,20.4136,16.3519,0.59863,267.4546,18.0783,0.95974,0.73945,59.7346,57.0806,18.8998,7.4826,1.8562,2
256.6875,22.0564,15.1283,0.7277,273.0535,18.0783,0.94006,0.68506,61.8294,58.6924,21.2996,7.0986,8.1937,2
257.9796,20.4349,16.4469,0.59348,274.3455,18.1237,0.94035,0.69329,61.5905,58.0847,21.9093,7.3373,7.9218,2
257.5489,21.9319,15.3105,0.71601,276.9297,18.1086,0.93002,0.66444,65.4119,59.1374,23.8121,7.0986,10.7061,2
255.3955,24.729,13.4832,0.83828,274.7762,18.0327,0.92947,0.6229,68.9721,61.515,25.6217,6.1912,12.4031,2
257.5489,20.1836,16.6273,0.56688,273.9149,18.1086,0.94025,0.69213,62.7087,57.9653,21.6374,7.2189,8.5781,2
257.1182,19.6902,17.0127,0.50346,277.3603,18.0935,0.92702,0.73522,66.5787,57.813,23.3344,6.9762,5.7938,2
367.8039,23.9391,19.9062,0.55547,382.0165,21.6403,0.9628,0.7023,69.656,68.728,24.4217,9.3273,7.5374,2
367.3732,24.3077,19.5713,0.59307,384.6006,21.6276,0.95521,0.68022,72.2561,69.1677,23.9247,9.281,2.7843,2
366.5119,26.0948,18.2847,0.71345,388.0461,21.6023,0.94451,0.67863,74.4375,70.7309,26.0527,8.3529,12.4031,2
366.5119,23.9569,19.8596,0.55929,386.3233,21.6023,0.94872,0.75982,77.2765,68.9826,28.2467,9.281,6.0656,2
366.9426,22.6908,20.9443,0.38473,383.7392,21.6149,0.95623,0.78525,74.9041,68.5429,26.1187,8.9262,4.4813,2
366.5119,24.0075,19.8705,0.5612,385.462,21.6023,0.95084,0.68189,70.8825,69.2871,24.9187,9.1407,7.1063,2
366.5119,23.0253,20.6612,0.44137,388.4767,21.6023,0.94346,0.75982,78.5195,68.9774,26.6623,9.1407,7.4907,2
310.0923,22.2137,18.0992,0.57977,321.7208,19.8701,0.96386,0.75235,63.2948,62.6654,22.9966,8.4043,3.7124,2
311.3844,23.7041,17.0563,0.69444,329.0424,19.9115,0.94634,0.68857,69.4827,64.3481,23.381,7.6533,7.5374,2
309.6616,22.208,18.1398,0.5769,329.9038,19.8563,0.93864,0.70837,69.0319,63.789,26.6624,7.6814,7.7626,2
309.6616,23.0423,17.4687,0.65212,334.2106,19.8563,0.92655,0.66574,72.0717,64.5542,26.1187,7.9025,5.1375,2
311.3844,22.1994,18.2311,0.57058,328.181,19.9115,0.94882,0.71232,69.6245,63.5396,21.6374,8.5314,8.0344,2
310.0923,21.6327,18.6493,0.50676,329.4731,19.8701,0.94118,0.70588,67.3164,63.4306,22.7248,8.223,2.7843,2
310.0923,22.5711,17.8658,0.61113,331.1958,19.8701,0.93628,0.66667,68.9721,64.1906,24.1499,7.9838,5.0249,2
264.8705,20.7279,16.6819,0.59354,282.0979,18.3642,0.93893,0.7069,60.3803,58.9365,21.4122,7.8752,4.0968,2
262.7171,20.845,16.574,0.60646,282.5285,18.2894,0.92988,0.68462,67.7023,59.2463,25.4624,7.4826,6.9937,2
263.5785,23.6478,14.5952,0.78681,288.5581,18.3193,0.91343,0.61694,68.7444,62.3288,27.4779,6.7567,9.1218,2
264.8705,20.7467,16.6773,0.59483,284.2513,18.3642,0.93182,0.68333,62.9096,59.2568,22.0219,7.8752,7.3782,2
263.1478,20.9676,16.4831,0.61807,285.974,18.3044,0.92018,0.66126,65.6613,59.4576,23.6062,7.0682,9.2343,2
262.7171,20.3511,16.8654,0.55966,284.2513,18.2894,0.92424,0.68462,64.3698,59.1918,22.8374,7.3373,8.4655,2
264.4398,19.9782,17.3371,0.4969,286.8354,18.3493,0.92192,0.71065,67.3879,59.1702,25.3032,7.3373,9.2343,2
327.3197,23.0055,18.5635,0.59067,346.2697,20.4146,0.94527,0.72381,67.9136,65.3194,25.1906,8.5314,5.2968,2
327.3197,27.3803,15.6161,0.82141,350.5766,20.4146,0.93366,0.63866,75.5446,68.9505,31.1902,7.3373,9.3936,2
327.3197,27.5809,15.4999,0.82715,354.022,20.4146,0.92457,0.62244,76.6143,69.7538,30.1496,7.4248,12.1312,2
329.4731,25.9556,16.6011,0.76871,354.8834,20.4817,0.9284,0.67105,75.3281,68.0822,26.8216,7.4826,7.2656,2
326.4583,23.8176,17.8899,0.66016,355.7448,20.3877,0.91768,0.67558,75.8485,67.0453,28.2934,8.3529,9.6188,2
326.889,23.4992,18.2087,0.63213,351.0073,20.4012,0.93129,0.68011,74.8286,65.9651,26.2779,7.9025,5.6812,2
327.3197,24.5039,17.4402,0.70245,349.7152,20.4146,0.93596,0.70046,69.4657,66.3615,26.775,8.223,9.1218,2
347.5618,23.3649,19.3806,0.55854,364.7891,21.0364,0.95277,0.72312,68.4563,66.9207,24.1499,8.9262,8.5781,2
347.9925,26.7533,16.966,0.7732,378.1403,21.0494,0.92027,0.64744,76.7279,70.6167,30.2155,7.9025,8.8499,2
347.9925,23.197,19.5297,0.53962,366.9426,21.0494,0.94836,0.70445,71.4738,67.3006,22.8374,8.8291,8.1937,2
349.2845,22.4668,20.3109,0.42744,369.5267,21.0885,0.94522,0.79277,72.7824,66.9312,24.9654,8.223,3.5532,2
347.9925,22.1205,20.5365,0.3716,377.7096,21.0494,0.92132,0.69957,77.8028,67.8539,24.6936,8.5314,4.8657,2
346.2697,24.593,18.4076,0.66315,375.1255,20.9972,0.92308,0.66501,76.6793,68.6138,26.9342,7.9838,7.2656,2
347.9925,23.8261,19.0667,0.59967,370.8187,21.0494,0.93844,0.72401,74.7801,67.7725,26.6623,7.9838,3.9376,2
263.5785,20.5957,16.6094,0.5913,274.7762,18.3193,0.95925,0.75369,57.9272,57.9272,19.7153,7.6814,3.7124,2
263.5785,20.2207,16.9671,0.54398,280.3751,18.3193,0.94009,0.73118,61.3411,58.2475,20.9812,7.4826,4.0968,2
264.0091,21.5691,15.8837,0.67654,278.2217,18.3343,0.94892,0.70622,59.8428,58.9365,23.5403,7.3373,8.1937,2
263.5785,23.3065,14.7005,0.77599,280.3751,18.3193,0.94009,0.66234,62.4266,60.5378,25.1246,6.9762,6.2249,2
263.1478,20.4276,16.7213,0.57442,281.2365,18.3044,0.93568,0.70718,64.1256,58.8118,23.8781,7.0682,7.3782,2
263.1478,20.4293,16.7379,0.57335,279.0831,18.3044,0.9429,0.75806,62.3288,58.1766,22.9966,7.2189,4.0968,2
262.7171,23.2157,14.7312,0.77289,279.5138,18.2894,0.93991,0.68462,63.132,59.9682,23.9247,6.8516,10.5469,2
304.0627,22.3316,17.6418,0.61312,315.6912,19.676,0.96317,0.7416,62.6326,62.1824,21.5248,8.3012,4.0968,2
304.9241,25.6731,15.4238,0.79942,323.8742,19.7038,0.94149,0.65253,71.6372,65.4007,28.406,7.4248,7.5374,2
304.9241,21.9428,18.0049,0.5716,324.7355,19.7038,0.93899,0.69412,67.1484,63.4306,25.078,8.223,3.825,2
305.3548,23.8009,16.6541,0.71441,326.4583,19.7178,0.93536,0.6714,71.5237,63.9898,26.775,7.9297,11.8594,2
304.0627,20.6136,19.112,0.37469,322.5821,19.676,0.94259,0.73542,65.2327,62.4266,22.3403,7.9025,1.5844,2
302.7707,22.3788,17.5677,0.61947,324.3049,19.6341,0.9336,0.66952,67.3932,63.2679,22.95,7.9838,11.7468,2
304.0627,21.4679,18.3768,0.51695,320.4287,19.676,0.94892,0.76407,69.8948,62.4699,25.078,7.6814,6.0656,2
433.6985,25.999,21.6037,0.55635,447.0497,23.499,0.97013,0.72238,74.5465,74.3023,22.1345,10.3765,1.8562,2
433.2679,25.9366,21.6644,0.54982,458.2475,23.4873,0.94549,0.71857,83.431,75.6529,29.8311,9.281,5.522,2
433.6985,31.5269,17.8832,0.82355,465.1385,23.499,0.93241,0.61402,85.8132,80.8256,35.4463,8.4043,10.0499,2
432.8372,26.1769,21.4394,0.57376,454.3714,23.4756,0.95261,0.68089,79.1698,75.3064,30.8251,9.6896,8.4188,2
433.6985,26.9565,20.869,0.63297,459.1089,23.499,0.94465,0.68503,80.2717,75.7999,31.031,8.9262,5.6812,2
433.2679,24.7524,22.6763,0.4009,457.3861,23.4873,0.94727,0.737,81.0323,75.0833,29.4467,9.8658,3.9376,2
433.2679,30.4435,18.4611,0.79515,461.2623,23.4873,0.93931,0.6457,86.3349,78.8607,34.6308,8.9262,10.4343,2
249.7966,20.1162,16.1413,0.59679,263.5785,17.834,0.94771,0.71605,58.7685,56.5976,20.8686,7.3373,2.5125,2
248.9352,23.168,13.9902,0.79709,267.0239,17.8032,0.93226,0.64294,62.7035,59.1321,24.8528,6.4635,10.1624,2
250.6579,21.688,15.05,0.72004,269.1773,17.8647,0.9312,0.69952,64.793,58.3721,25.1906,7.0682,8.6907,2
250.2273,20.5077,15.8857,0.63243,266.5932,17.8493,0.93861,0.69832,62.59,57.2814,21.253,7.0682,8.4655,2
249.7966,21.2744,15.2901,0.69531,270.9001,17.834,0.9221,0.67599,64.7064,58.0847,24.1499,6.4635,4.4813,2
249.7966,22.8981,14.2084,0.7842,274.7762,17.834,0.90909,0.63736,67.9523,59.5718,25.8468,6.4967,7.8092,2
248.9352,20.0564,16.2082,0.589,272.1921,17.8032,0.91456,0.66898,65.5589,57.9653,23.8781,6.9762,5.7938,2
347.9925,23.6363,19.0877,0.58979,364.3585,21.0494,0.95508,0.72401,68.3913,66.9207,22.1811,8.9262,3.5532,2
347.1311,23.7342,18.9975,0.59943,371.6801,21.0233,0.93395,0.7027,73.6073,67.6097,25.3032,8.5566,9.7314,2
347.9925,25.0122,18.0503,0.69225,366.9426,21.0494,0.94836,0.70445,74.0254,68.2719,28.0215,8.4043,9.3936,2
347.9925,24.4758,18.478,0.65578,374.6949,21.0494,0.92874,0.70445,75.8163,68.4511,26.4565,7.9025,3.825,2
344.9777,26.3859,16.9802,0.76542,371.2494,20.958,0.92923,0.65388,75.2519,69.276,27.5245,8.223,11.475,2
348.4232,23.8828,18.904,0.61113,368.6653,21.0624,0.94509,0.68328,73.2162,67.8053,27.4312,8.223,3.9376,2
348.4232,25.8186,17.541,0.73377,375.1255,21.0624,0.92882,0.70226,77.6729,68.9393,28.0215,8.3529,6.4967,2
315.6912,21.9514,18.6605,0.52665,329.4731,20.0487,0.95817,0.71863,64.6736,63.5448,21.7967,8.7557,1.9688,2
316.5526,21.6685,18.9967,0.48105,339.8095,20.076,0.93156,0.72059,73.4774,64.5161,25.4624,8.5314,3.825,2
315.2605,22.6261,18.1282,0.59839,339.3788,20.035,0.92893,0.67465,68.6138,65.2268,25.5091,7.6814,11.2031,2
314.8298,23.8861,17.1247,0.69714,332.9185,20.0213,0.94567,0.67685,66.9528,64.5542,25.8935,7.3373,5.953,2
317.8446,21.8885,18.8787,0.50607,343.6856,20.117,0.92481,0.65893,71.8216,65.0536,24.9187,8.5314,3.4406,2
316.1219,22.0882,18.5885,0.54016,334.6413,20.0624,0.94466,0.69905,67.317,63.8598,22.0219,8.3529,3.2813,2
315.6912,21.7306,18.8507,0.49749,329.9038,20.0487,0.95692,0.71863,64.793,63.3059,21.8626,8.3529,3.9376,2
379.0017,22.7481,21.8294,0.28132,401.3973,21.9672,0.94421,0.66066,74.4001,70.8937,25.078,9.1171,2.8969,2
380.2938,24.5762,20.2662,0.56568,406.5655,22.0047,0.93538,0.64547,78.7039,71.9358,27.9749,8.8047,4.8657,2
379.0017,25.9414,19.1711,0.67369,403.9814,21.9672,0.93817,0.62589,78.1612,72.365,29.1282,8.3529,7.3782,2
380.7244,23.785,20.9796,0.47116,409.5802,22.0171,0.92955,0.6821,79.6319,71.8485,29.0156,8.7557,4.4813,2
376.4176,26.9351,18.3671,0.73144,407.8575,21.8922,0.92291,0.67647,82.2044,73.6612,31.9591,8.3012,10.4343,2
379.0017,22.8629,21.7266,0.31134,406.9961,21.9672,0.93122,0.71837,81.1577,71.4574,27.4779,8.9262,4.0968,2
379.8631,24.6103,20.2559,0.56795,406.1348,21.9922,0.93531,0.64474,80.191,71.6865,27.9749,8.8291,5.522,2
368.6653,23.7173,20.1302,0.52878,385.462,21.6656,0.95642,0.70106,70.4861,68.8474,23.7655,9.4648,8.8499,2
369.096,25.6587,18.6551,0.68659,391.0608,21.6783,0.94383,0.66178,77.9656,70.5682,29.6718,8.4043,5.953,2
369.9573,24.5939,19.4909,0.60986,392.7836,21.7036,0.94189,0.72306,75.0242,69.6232,26.0527,8.9262,5.2968,2
367.8039,24.6318,19.3916,0.61662,397.5211,21.6403,0.92524,0.71886,82.4873,70.3398,29.0156,8.5314,8.4188,2
368.6653,27.5778,17.357,0.77709,394.937,21.6656,0.93348,0.65244,78.085,72.218,30.1029,8.0107,9.2343,2
369.5267,24.0477,19.9208,0.56016,388.4767,21.6909,0.95122,0.66667,72.3965,69.8568,27.272,8.8291,8.9625,2
368.2346,22.1013,21.6165,0.2083,396.2291,21.653,0.92935,0.76203,78.7039,69.2865,27.0934,9.1407,5.1375,2
274.7762,20.9008,17.0283,0.57985,285.974,18.7044,0.96084,0.73843,59.6748,58.926,19.2842,7.9297,1.8562,2
275.2069,20.4502,17.4631,0.52038,297.1718,18.7191,0.92609,0.73448,66.6437,60.022,22.9966,7.6814,3.7124,2
274.3455,20.9088,17.0383,0.57962,290.7115,18.6898,0.9437,0.68939,63.9629,59.686,21.5248,7.6814,3.7124,2
274.3455,21.8022,16.3142,0.66338,292.865,18.6898,0.93676,0.66912,66.2913,60.2556,23.8781,7.3373,8.8499,2
273.9149,20.0489,17.6955,0.47009,288.9888,18.6751,0.94784,0.75986,63.1104,58.9201,22.7248,7.4826,2.7843,2
273.9149,20.9129,17.0064,0.58198,291.5729,18.6751,0.93944,0.73103,65.0319,59.6584,22.4529,7.8752,2.8969,2
273.9149,21.4855,16.4855,0.6413,287.6967,18.6751,0.9521,0.68534,61.9219,59.3277,21.5248,7.0682,3.4406,2
348.8538,23.2499,19.4903,0.54522,363.4971,21.0754,0.95972,0.74654,71.0236,67.2133,21.9559,8.9262,4.0968,2
348.8538,23.4574,19.3526,0.56511,372.5414,21.0754,0.93642,0.68412,77.4176,67.8053,26.8876,8.7557,5.0249,2
348.8538,23.0908,19.6743,0.52348,372.9721,21.0754,0.93533,0.68182,75.1272,68.2883,26.775,8.3529,5.4094,2
348.8538,26.9622,16.8299,0.78126,373.8335,21.0754,0.93318,0.66339,78.9264,70.1823,30.534,7.9297,10.3876,2
348.8538,28.0865,16.1665,0.81773,375.9869,21.0754,0.92784,0.62937,79.6154,71.6641,32.3902,7.6814,9.5062,2
349.2845,23.3008,19.4803,0.54868,371.2494,21.0885,0.94084,0.7454,72.9504,67.5769,25.5091,8.8047,2.8969,2
349.2845,24.8295,18.3036,0.6757,379.4324,21.0885,0.92054,0.68266,77.982,69.3843,26.709,8.4043,9.2343,2
295.8797,21.6464,17.7662,0.57129,313.1071,19.4094,0.94498,0.71562,63.5717,61.9488,21.4122,8.3012,2.5125,2
295.8797,21.6514,17.8352,0.56696,317.4139,19.4094,0.93216,0.69675,67.9576,62.3288,23.1092,8.3529,4.0968,2
295.8797,22.772,16.922,0.66917,310.523,19.4094,0.95284,0.67685,67.2462,62.4646,25.4624,7.0986,7.5374,2
296.7411,21.8946,17.6269,0.59317,316.1219,19.4377,0.93869,0.69878,69.4007,62.269,24.5343,7.9297,10.1624,2
296.7411,21.8404,17.6899,0.58648,319.998,19.4377,0.92732,0.67882,68.7713,62.9476,24.8062,8.0107,4.0968,2
296.3104,22.6389,17.0435,0.6582,319.1367,19.4235,0.92848,0.67783,69.6074,63.3007,24.3751,7.6533,5.1375,2
296.3104,21.2408,18.1681,0.51807,318.2753,19.4235,0.93099,0.74459,70.1665,62.3504,25.3498,7.6533,8.4188,2
317.4139,22.5115,18.3043,0.58211,334.2106,20.1033,0.94974,0.72043,66.1069,64.0278,20.3715,8.5314,3.4406,2
317.4139,25.9956,15.8748,0.79188,341.1015,20.1033,0.93056,0.64255,71.8925,66.8826,27.4779,7.4826,7.9218,2
317.4139,24.6196,16.774,0.73198,342.3936,20.1033,0.92704,0.66878,74.2098,66.1988,28.2467,7.3373,11.8594,2
316.9832,22.5271,18.3192,0.58198,344.9777,20.0897,0.91885,0.67834,71.1601,65.0372,25.4624,8.5566,3.4406,2
316.1219,21.9838,18.713,0.52481,338.9481,20.0624,0.93266,0.71961,72.2994,64.4616,23.9906,8.223,4.4813,2
318.706,25.3595,16.358,0.76414,346.7004,20.1442,0.91925,0.64516,73.1676,67.1215,29.1748,7.6533,7.9218,2
317.8446,24.634,16.7595,0.7329,342.3936,20.117,0.9283,0.68333,73.2549,66.1174,26.8216,7.9297,10.275,2
334.6413,23.028,18.8042,0.57724,345.4084,20.6417,0.96883,0.71944,65.2163,65.1514,22.4529,9.1171,3.7124,2
335.5026,23.5694,18.4505,0.62225,357.4675,20.6682,0.93855,0.67916,70.704,66.6385,27.1594,8.5566,8.3063,2
334.6413,24.389,17.8103,0.68317,355.7448,20.6417,0.94068,0.71415,70.687,66.855,25.5557,8.5566,5.4094,2
335.9333,23.1671,18.788,0.58508,353.1607,20.6815,0.95122,0.72222,70.4973,66.0032,24.1499,8.9262,3.4406,2
335.5026,24.7564,17.5704,0.70447,353.5914,20.6682,0.94884,0.67446,72.1741,67.2462,27.206,8.223,6.3375,2
334.6413,22.9292,18.8926,0.56666,351.0073,20.6417,0.95337,0.76176,69.7702,65.721,25.8935,8.8047,4.0968,2
334.2106,24.7946,17.4849,0.70902,355.3141,20.6284,0.94061,0.6991,71.5335,66.9259,27.8623,7.9025,11.0905,2
331.1958,22.7147,18.8731,0.55646,348.8538,20.5351,0.94938,0.75098,66.3504,65.3679,23.0432,8.8047,2.5125,2
332.0572,22.5254,19.1106,0.52935,353.5914,20.5618,0.9391,0.73011,70.0353,65.8076,26.8216,8.3529,5.7938,2
331.1958,21.8279,19.6357,0.43678,351.0073,20.5351,0.94356,0.75098,67.4686,65.1291,24.3091,8.8047,6.4501,2
332.9185,24.896,17.3272,0.71806,352.73,20.5885,0.94383,0.65287,71.8873,67.0729,26.0721,7.9025,4.4813,2
332.9185,23.4169,18.4406,0.61633,352.73,20.5885,0.94383,0.67393,72.2023,66.1554,27.272,8.4043,8.3063,2
332.0572,22.9051,18.8268,0.56956,353.1607,20.5618,0.94024,0.75367,70.4697,65.9704,25.7809,8.7557,5.0249,2
329.0424,22.2062,19.2103,0.50162,351.4379,20.4683,0.93627,0.74682,71.1864,65.6121,25.2372,8.0107,3.825,2
283.3899,21.253,17.3079,0.58034,295.4491,18.9953,0.95918,0.69118,61.2276,60.3646,18.3095,7.9025,4.0968,2
283.8206,21.6629,17.0798,0.61512,303.2014,19.0098,0.93608,0.68646,67.4529,61.2216,25.8468,7.3373,4.7531,2
283.8206,21.9333,16.8518,0.64007,301.0479,19.0098,0.94278,0.73304,64.6355,61.0097,23.8121,7.9025,4.3687,2
282.5285,24.4605,15.0455,0.78846,307.0775,18.9665,0.92006,0.64125,69.173,63.6098,27.4779,6.9762,13.0593,2
282.9592,22.5781,16.3641,0.68898,300.6173,18.9809,0.94126,0.67041,63.3224,61.5367,24.2625,7.2487,6.0656,2
282.9592,21.5448,17.0722,0.61,301.4786,18.9809,0.93857,0.67041,63.8218,61.0484,23.1751,7.8752,5.4094,2
284.682,22.2332,16.6482,0.6628,307.0775,19.0386,0.92707,0.67039,68.625,61.7808,23.9906,7.3373,3.2813,2
429.3917,25.3122,21.8593,0.5042,445.327,23.382,0.96422,0.71214,76.424,74.3076,27.4312,10.2512,2.5125,2
429.3917,26.3194,21.0309,0.60124,452.6486,23.382,0.94862,0.7288,81.3362,75.2729,29.8777,9.7561,4.8657,2
429.8224,24.9026,22.2866,0.44616,459.5396,23.3937,0.93533,0.71083,81.8408,75.1102,28.0215,9.7561,4.4813,2
430.2531,27.5408,20.153,0.68157,456.9555,23.4055,0.94156,0.71053,82.9316,76.1307,29.6059,9.4648,5.0249,2
429.3917,25.3127,21.8881,0.50227,453.9407,23.382,0.94592,0.71214,78.9316,74.6711,27.7031,10.0389,3.4406,2
428.5303,29.9452,18.4622,0.78733,458.2475,23.3585,0.93515,0.64028,88.4192,78.4972,33.5901,8.8047,10.275,2
427.2383,27.2756,20.1976,0.67206,449.6338,23.3233,0.95019,0.67027,83.6265,75.4258,31.2562,8.9262,12.3564,2
344.547,23.2514,19.215,0.56308,354.8834,20.9449,0.97087,0.74074,66.6056,65.8733,21.9093,9.1407,7.5374,2
344.1163,22.8461,19.5697,0.51601,365.6505,20.9319,0.94111,0.69358,73.1624,67.002,26.1187,8.8047,6.1782,2
345.4084,25.4046,17.6573,0.71897,366.0812,20.9711,0.94353,0.67736,72.9235,68.4675,28.406,7.9025,5.0249,2
343.6856,23.3879,19.0829,0.57815,369.5267,20.9188,0.93007,0.69031,73.0377,67.8486,26.9342,8.1175,4.0968,2
343.6856,26.5979,16.7502,0.77679,365.2198,20.9188,0.94104,0.67742,75.9961,69.4932,29.4467,7.9025,8.7373,2
345.8391,23.8116,18.818,0.61274,366.5119,20.9842,0.9436,0.71696,71.6746,67.4142,26.0527,8.7557,8.0344,2
346.2697,25.7425,17.4715,0.73441,364.3585,20.9972,0.95035,0.70526,75.502,68.6899,28.5186,8.223,13.8282,2
362.205,23.8131,19.7104,0.56115,376.4176,21.475,0.96224,0.69161,68.5436,68.4786,24.8061,9.2111,5.4094,2
362.205,23.5699,19.8924,0.53638,376.4176,21.475,0.96224,0.7103,69.5746,68.1636,26.8876,8.9262,3.9376,2
362.6357,24.5782,19.1364,0.62753,385.462,21.4877,0.94078,0.67468,73.8895,69.4066,25.6217,8.5566,4.2094,2
362.6357,26.2088,17.9553,0.72846,386.3233,21.4877,0.93868,0.6896,76.8906,70.79,30.3747,8.6318,6.8811,2
363.4971,23.382,20.1658,0.50614,385.462,21.5132,0.94302,0.73264,76.7823,68.8796,26.2779,8.8291,3.7124,2
360.913,23.289,20.1279,0.50304,379.0017,21.4366,0.95227,0.70777,71.6044,68.6466,26.1187,9.1171,7.65,2
361.3437,24.6375,19.0708,0.63312,383.7392,21.4494,0.94164,0.67228,75.6752,69.4118,27.4312,8.5314,13.9408,2
382.0165,24.0278,20.551,0.51813,397.0904,22.0544,0.96204,0.7673,70.7414,69.6612,23.0432,9.5554,3.1687,2
382.8779,24.8378,19.966,0.59483,406.1348,22.0793,0.94274,0.68808,79.7513,70.8228,27.4312,8.8291,3.825,2
381.5858,24.2672,20.3248,0.54637,397.9518,22.042,0.95887,0.74454,71.1864,69.9815,24.3558,9.5554,4.0968,2
380.7244,28.117,17.5272,0.78193,406.9961,22.0171,0.93545,0.6462,80.3531,73.2759,31.9591,8.223,10.5469,2
381.1551,26.3986,18.6901,0.70622,403.9814,22.0296,0.9435,0.66541,78.7689,71.7403,29.9437,8.4043,7.65,2
381.1551,24.6763,20.0211,0.58456,405.7041,22.0296,0.93949,0.70574,79.3549,70.8661,29.6718,8.8047,8.0344,2
382.0165,23.45,21.0882,0.43737,404.412,22.0544,0.94462,0.72645,77.7215,70.1823,27.4312,9.281,7.3782,2
310.523,22.2163,18.2095,0.57287,329.4731,19.8839,0.94248,0.70686,66.5354,63.6748,21.7967,8.3012,5.4094,2
310.0923,21.7377,18.6765,0.51169,338.5174,19.8701,0.91603,0.70312,75.3766,64.3967,25.7342,7.6533,7.4907,2
310.523,22.1256,18.2987,0.56215,331.1958,19.8839,0.93758,0.68406,67.762,63.7509,24.0373,7.9025,7.9218,2
310.523,22.2419,18.2156,0.57383,334.2106,19.8839,0.92912,0.72681,71.3714,64.3205,24.0373,8.3012,4.0968,2
311.815,21.7077,18.7156,0.50663,336.364,19.9252,0.92702,0.70703,73.5102,64.1525,25.4624,7.6814,4.8657,2
308.8002,25.39,15.8774,0.78035,333.7799,19.8287,0.92516,0.66083,73.1079,66.4915,29.3341,7.6533,11.7468,2
310.0923,20.768,19.5191,0.34155,335.5026,19.8701,0.92426,0.72581,70.0307,64.2011,23.2218,8.3012,3.2813,2
418.1939,24.7488,21.6693,0.48309,430.2531,23.0751,0.97197,0.71397,72.663,72.663,23.381,10.188,0.9281,2
417.7632,27.5652,19.4727,0.70779,441.4508,23.0632,0.94634,0.63942,83.2085,75.502,31.5281,8.8291,5.522,2
417.7632,28.3321,18.9437,0.74359,444.4656,23.0632,0.93992,0.62259,81.222,75.9469,31.6873,8.5566,12.2438,2
419.486,29.5915,18.2066,0.78832,443.1736,23.1107,0.94655,0.64079,82.9965,76.2291,33.2717,8.223,8.1937,2
418.1939,26.5758,20.221,0.64889,438.8667,23.0751,0.95289,0.75447,80.9614,73.965,30.6466,9.4648,8.5781,2
418.1939,25.8108,20.8217,0.59095,446.1884,23.0751,0.93726,0.74981,86.1505,74.0844,28.1808,9.1407,4.7531,2
419.0553,24.6409,21.8434,0.46279,436.2826,23.0989,0.96051,0.69799,76.0493,73.1027,26.5691,10.2091,2.5125,2
312.6764,22.5655,17.9847,0.60398,327.3197,19.9527,0.95526,0.71527,64.8633,63.5501,25.078,8.3012,4.7531,2
312.6764,26.543,15.2858,0.81753,331.1958,19.9527,0.94408,0.62857,70.4159,66.8826,28.5186,7.0986,8.4655,2
313.5378,23.4144,17.3874,0.66974,333.7799,19.9802,0.93935,0.67847,70.6443,64.7983,27.0001,7.9025,10.5469,2
